bioguide_id,address,latitude,longitude,phone
H000067,"4303 Texas Boulevard, Suite 2 Texarkana, Texas 75503-3094",33.459378,-94.051693,(903) 794-4445
H001050,"300 Ala Moana Boulevard, Room 4-104 Honolulu, Hawaii 96850",21.304233,-157.862977,(808) 541-2570
H001051,"110 Genesee Street, Suite 110 Auburn, New York 13021",42.931207,-76.567274,(315) 793-8146
H000206,"210 Walnut Street, Room 733 Des Moines, Iowa 50309",41.586919,-93.619925,(515) 284-4574
H000206,"150 1st Avenue, NE, Suite 370 Cedar Rapids, Iowa 52401",41.978428,-91.669278,(319) 365-4504
H000206,"1606 Brady Street, Suite 323 Davenport, Iowa 52803",41.536288,-90.574067,(563) 322-1338
H000206,"350 West 6th Street, #315 Dubuque, Iowa 52001",42.498719,-90.667945,(563) 582-2130
H000206,"320 6th Street, 110 Federal Building Sioux City, Iowa 51101",42.496312,-96.407470,(712) 252-1550
H001045,"2507-A Old Brandon Road Pearl, Mississippi 39208",32.275457,-90.129141,(601) 932-2410
H001045,"823 22nd Avenue Meridian, Mississippi 39301",32.365331,-88.700393,(601) 693-6681
H001045,"1 Research Boulevard, Suite 206 Starkville, Mississippi 39759",33.470196,-88.790520,(662) 324-0007
H001045,"230 South Whitworth Street Brookhaven, Mississippi 39601",31.578016,-90.443494,(601) 823-3400
H001052,"100 Olde Point Village, Suite 101 Chester, Maryland 21619",38.975324,-76.289957,(410) 643-5425
H001052,"15 East Churchville Road, Suite 102B Bel Air, Maryland 21014",39.534938,-76.347327,(410) 588-5670
H001052,"212 West Main Street Suite, 204B Salisbury, Maryland 21801",38.365343,-75.602111,(443) 944-8624
H001053,"1909 North Commercial Street Harrisonville, Missouri 64701",38.663025,-94.364246,(816) 884-3411
H001053,"2409 Hyde Park Jefferson City, Missouri 65109",38.577338,-92.212994,(573) 634-4884
H001053,"219 North Adams Street Lebanon, Missouri 65536",37.682509,-92.664339,(417) 532-5582
H001053,"415 South Ohio, Suite 212B Sedalia, Missouri 65301",38.707573,-93.228196,(573) 634-4884
H000324,"2701 West Oakland Park Boulevard, #200 Ft. Lauderdale, Florida 33311",26.165504,-80.179253,(954) 733-2800
H000324,"100 NW 1st Avenue Delray Beach, Florida 33444",26.463648,-80.074180,(561) 243-7042
H000329,"2715 St. Andrew's Loop, Suite D Pasco, Washington 99301-3386",46.251757,-119.114858,(509) 543-9396
H000329,"402 E. Yakima Avenue, Suite 760 Yakima, Washington 98901",46.603293,-120.501390,(509) 452-3243
H000338,"8402 Federal Building, 125 South State Street Salt Lake City, Utah 84138",40.756830,-111.888229,(801) 524-4380
H000338,"1006 Federal Building, 324 25th Street Ogden, Utah 84401",41.215970,-112.006471,(801) 625-5672
H000338,"51 South University Avenue, #320 Provo, Utah 84606",40.233000,-111.658696,(801) 375-7881
H000338,"77 North Main Street, Suite 112 Cedar City, Utah 84720",37.678220,-113.061779,(435) 586-8435
H000338,"197 East Tabernacle, #2 St. George, Utah 84770",37.127937,-113.622929,(435) 634-1795
H001054,"255 Main Street, Suite 3232G Goshen, New York 10924",41.404522,-74.319071,(845) 291-4100
H001055,"8485 West Sunset Road, Suite 300 Las Vegas, Nevada 89113",36.070356,-115.278170,(702) 387-4941
H001046,"20 First Plaza NW, Suite 603 Albuquerque, New Mexico 87102",35.085584,-106.648985,(505) 346-6781
H001046,"3211 Coors Boulevard SW, Suite B3 Albuquerque, New Mexico 87121",35.029145,-106.713821,(505) 877-4069
H001036,"6510 Abrams Road, Suite 243 Dallas, Texas 75231",32.862936,-96.744303,(214) 349-9996
H001036,"810 East Corsicana Street, Suite C Athens, Texas 75751",32.204170,-95.844551,(903) 675-8288
H000528,"2635 Forest Avenue, Suite 100 Chico, California 95928",39.716747,-121.792258,(530) 893-8363
H000528,"280 Hemsted Drive, Suite 105 Redding, California 96002",40.572930,-122.367283,(530) 223-5898
H001056,"750 Anderson Street, Suite B Vancouver, Washington 98661",45.627714,-122.664579,(360) 695-6292
H001038,"726 Exchange Street, Suite 601 Buffalo, New York 14210",42.874631,-78.850478,(716) 852-3501
H001038,"2 East 2nd Street, Suite 300 Jamestown, New York 14701",42.095519,-79.240936,(716) 484-0729
H001047,"211 State Street, 2nd Floor Bridgeport, Connecticut 06604",41.176481,-73.189900,(866) 453-0028
H001047,"888 Washington Boulevard, 10th Floor Stamford, Connecticut 06901",41.051090,-73.542287,(866) 453-0028
H000627,"291 Wall Street Kingston, New York 12401",41.933417,-74.019606,(845) 331-4466
H000627,"100 A Federal Building Binghamton, New York 13901",42.148230,-75.884789,(607) 773-2768
H000627,"123 South Cayuga Street, Suite 201 Ithaca, New York 14850",42.439290,-76.498972,(607) 273-1388
H000627,"18 Anawana Lake Road Monticello, New York 12701",41.667242,-74.676414,(845) 791-7116
H000627,"16 James Street, 3rd Floor Middletown, New York 10940",41.445788,-74.421355,(845) 344-3211
H000636,"2864 West Trenton Road Edinburg, Texas 78539",26.265838,-98.200949,(956) 682-5545
H000636,"107 South Street Mary's Street Beeville, Texas 78102",28.401925,-97.748040,(361) 358-8400
H001042,"300 Ala Moana Boulevard, Room 5-104 Honolulu, Hawaii 96850",21.304233,-157.862977,(808) 541-1986
H001062,"325 Essjay Road, Suite 405 Williamsville, New York 14221",42.972431,-78.735830,(716) 634-2324
H001062,"2300 West Ridge Road, Suite 400 Greece, New York 14626",43.208741,-77.688896,(585) 270-4828
H001061,"220 East Rosser Avenue, 312 Federal Building Bismarck, North Dakota 58501",46.808605,-100.788692,(701) 250-4618
H001061,"1802 32nd Avenue S, Suite B Fargo, North Dakota 58103",46.832547,-96.810693,(701) 239-5389
H001061,"102 North Fourth Street, Room 108 Grand Forks, North Dakota 58203",47.925250,-97.032845,(701) 746-8972
H000712,"1511 North Front Street, 1st Floor Harrisburg, Pennsylvania 17102",40.270208,-76.894333,(717) 234-5904
H000712,"101 North Centre Street, #303 Pottsville, Pennsylvania 17901",40.685830,-76.195689,(570) 622-4212
H000712,"4918 Kutztown Road Temple, Pennsylvania 19560-1554",40.409384,-75.920296,(610) 921-3502
H000712,"758 Cumberland Street Lebanon, Pennsylvania 17042",40.339305,-76.423931,(717) 270-1395
H001032,"50 Washington Road West Windsor, New Jersey 08550",40.320625,-74.624085,(609) 750-9365
H001034,"1999 South Bascom Avenue, Suite 815 Campbell, California 95008",37.287278,-121.931787,(408) 558-8085
H000874,"6500 Cherrywood Lane, #310 Greenbelt, Maryland 20770",39.010001,-76.897698,(301) 474-0119
H000874,"401 Post Office Road, Suite 202 Waldorf, Maryland 20602",38.610557,-76.902923,(301) 843-1577
H001057,"119 West Iron, Suite 603 Salina, Kansas 67401",38.840535,-97.609399,(785) 309-0572
H001058,"210 North Mitchell Street Cadillac, Michigan 49601",44.251713,-85.400499,(231) 775-0050
H001059,"1797 State Street, Suite A Geneva, Illinois 60134",41.895784,-88.329666,(630) 232-7104
H001048,"1870 Cordell Court, Suite 206 El Cajon, California 92020",32.821774,-116.983439,(619) 448-5201
H001060,"686 Berkmar Circle Charlottesville, Virginia 22901",38.084632,-78.478323,(434) 791-2596
H001060,"308 Craghead Street, Suite 102-D Danville, Virginia 24541",36.587014,-79.389396,(434) 791-2596
H001016,"10440 North Central Expressway, #1160 Dallas, Texas 75231",32.888738,-96.769338,(214) 361-3500
H001016,"1919 Smith Street, #800 Houston, Texas 77002",29.752127,-95.373812,(713) 653-3456
H001016,"3133 General Hudnell Drive, Suite 120 San",32.703212,-102.182119,(210) 340-2885
H001016,"300 East 8th Street, 961 Federal Building Austin, Texas 78701",30.269235,-97.739605,(512) 916-5834
H001016,"500 Chestnut Street, Room 1570 Abilene, Texas 79602",32.444247,-99.734151,(325) 676-2839
H001016,"1906 G East Tyler Street Harlingen, Texas 78550",26.210725,-97.703151,(956) 425-2253
I000024,"1924 South Utica Avenue, Suite 530 Tulsa, Oklahoma 74104",36.134587,-95.967235,(918) 748-5111
I000024,"1900 NW Expressway, Suite 1210 Oklahoma City, Oklahoma 73118",35.522836,-97.546230,(405) 608-4381
I000024,"215 East Choctaw, Suite 106 McAlester, Oklahoma 74501",34.931595,-95.767112,(918) 426-0933
I000024,"302 North Independence, Suite 104 Enid, Oklahoma 73701",36.399136,-97.879927,(580) 234-5105
I000025,"300 Ala Moana Boulevard, #7-212 Honolulu, Hawaii 96850",21.304233,-157.862977,(808) 541-2542
I000025,"101 Aupuni Street, #205 Hilo, Hawaii 96720",19.718100,-155.077458,(808) 935-0844
I000026,"18560 First Avenue NE, Suite E800 Shoreline, Washington 98155-2150",47.763838,-122.329618,(206) 361-0233
I000026,"17791 Fjord Drive, NE, Door 112 Poulsbo, Washington 98370-8481",47.746168,-122.634919,(360) 598-2342
I000055,"3625 Cumberland Boulevard, Suite 970 Atlanta, Georgia 30339",33.885990,-84.454271,(770) 661-0999
I000057,"150 Motor Parkway, Suite 108 Hauppauge, New York 11788",40.806493,-73.258360,(631) 951-2210
I000056,"1800 Thibodo Road, #310 Vista, California 92081",33.175102,-117.226802,(760) 599-5000
J000283,"17926 South Halsted Homewood, Illinois 60430",41.564191,-87.636272,(708) 798-6000
J000283,"7121 South Yates Boulevard Chicago, Illinois 60649",41.765542,-87.566491,(773) 734-9660
J000032,"1919 Smith Street, #1180 Houston, Texas 77002",29.752127,-95.373812,(713) 655-0050
J000032,"420 West 19th Street Houston, Texas 77008",29.802854,-95.404227,(713) 861-4070
J000032,"6719 West Montgomery Road, #204 Houston, Texas 77091",29.857180,-95.420838,(713) 691-4882
J000032,"4300 Lyons Avenue Houston, Texas 77020",29.776083,-95.327255,(713) 227-7740
J000290,"3550 SW 5th Street Topeka, Kansas 66606",39.060408,-95.719792,(785) 234-5966
J000290,"1001 North Broadway Street, Suite C Pittsburg, Kansas 66762",37.417154,-94.704857,(620) 231-5966
J000291,"115 Railway Street, Suite C102 Scottsbluff, Nebraska 69361",41.858441,-103.660569,(308) 632-6032
J000291,"4111 Fourth Avenue, Suite 26 Kearney, Nebraska 68845",40.715168,-99.086757,(308) 236-7602
J000291,"287 Federal Building, 100 Centennial Mall North Lincoln, Nebraska 68508",40.815822,-96.706219,(402) 476-1400
J000291,"9900 Nicholas Street, Suite 325 Omaha, Nebraska 68114",41.268968,-96.065878,(402) 758-8981
J000292,"258 Front Street Marietta, Ohio 45750",39.413564,-81.455017,(740) 376-0868
J000126,"3102 Maple Avenue, #600 Dallas, Texas 75201",32.798646,-96.808129,(214) 922-8885
J000288,"5700 Hillandale Drive, Suite 110 Lithonia, Georgia 30058",33.703618,-84.156929,(770) 987-2291
J000174,"2929 North Central Expressway, Suite 240 Richardson, Texas 75080",32.994282,-96.710136,(972) 470-0892
J000285,"202 North Prospect Road, Suite 203 Bloomington, Illinois 61704",40.481799,-88.949874,(309) 663-7049
J000293,"517 East Wisconsin Avenue Milwaukee, Wisconsin 53202",43.038816,-87.904951,(414) 276-7282
J000293,"219 Washington Avenue Oshkosh, Wisconsin 54901",44.017695,-88.534871,(920) 230-7250
J000177,"5015 South Bur Oak Place Sioux Falls, South Dakota 57108",43.499745,-96.762506,(605) 332-8896
J000177,"320 South First Street, #103 Aberdeen, South Dakota 57401",45.461851,-98.489527,(605) 226-3440
J000177,"405 East Omaha Street, Suite B Rapid City, South Dakota 57701",44.081422,-103.204796,(605) 341-3990
J000255,"1105-C Corporate Drive Greenville, North Carolina 27858",35.580409,-77.356509,(252) 931-1003
J000289,"24 West Third Street, Room 314 Mansfield, Ohio 44902",40.759864,-82.516561,(419) 522-5757
J000289,"3121 West Elm Plaza Lima, Ohio 45805",40.736985,-84.161315,(419) 999-6455
J000289,"100 East Main Cross, Suite 101 Findlay, Ohio 45840",41.039145,-83.650109,(419) 423-3210
K000009,"One Maritime Plaza, 6th Floor Toledo, Ohio 43604",41.654434,-83.528031,(419) 259-7500
K000375,"297 North Street, Suite 312 Hyannis, Massachusetts 02601",41.650578,-70.293406,(508) 771-0666
K000375,"1250 Hancock Street, Suite 802-N Quincy, Massachusetts 02169",42.252281,-71.004147,(617) 770-3700
K000376,"108 East Diamond Street, 1st Floor Butler, Pennsylvania 16001",40.858604,-79.894889,(724) 282-2557
K000376,"208 East Bayfront Parkway, Suite 102 Erie, Pennsylvania 16507",42.136348,-80.084364,(814) 454-8190
K000376,"182 Main Street Greenville, Pennsylvania 16125",41.405074,-80.389081,(724) 885-1113
K000148,"One Bowdoin Square, 10th Floor Boston, Massachusetts 02114",42.361301,-71.062833,(617) 565-8519
K000148,"1550 Main Street, Suite 340 Springfield, Massachusetts 01103-1427",42.103483,-72.592417,(413) 785-4610
K000148,"222 Milliken Place, Suite 312 Fall River, Massachusetts 02721",41.700133,-71.159465,(508) 677-0522
K000172,"432 North Saginaw, #410 Flint, Michigan 48502",43.019625,-83.693507,(810) 239-1437
K000172,"515 North Washington Street, Suite 401 Saginaw, Michigan 48607",43.438131,-83.937322,(989) 755-8904
K000172,"916 Washington Avenue, Suite 205 Bay City, Michigan 48708",43.599323,-83.887586,(989) 891-0990
K000188,"205 5th Avenue South, Suite 400 LaCrosse, Wisconsin 54601",43.810883,-91.250141,(608) 782-2558
K000188,"131 South Barstow Street, Suite 301 Eau Claire, Wisconsin 54701",44.812027,-91.500483,(715) 831-9214
K000210,"1003 Park Boulevard Massapequa Park, New York 11762",40.678171,-73.456020,(516) 541-4225
K000362,"40 Pearl Street Council Bluffs, Iowa 51503",41.260255,-95.850568,(712) 325-1404
K000362,"208 West Taylor Street Creston, Iowa 50801",41.049172,-94.362889,(641) 782-2495
K000362,"526 Nebraska Street Sioux City, Iowa 51101",42.495618,-96.403447,(712) 224-4692
K000362,"306 North Grand Avenue Spencer, Iowa 51301",43.140520,-95.144600,(712) 580-7754
K000362,"800 Oneida Street, Suite A Storm Lake, Iowa 50588",42.646812,-95.195417,(712) 732-4197
K000220,"1 Diamond Causeway, Suite 7 Savannah, Georgia 31406",31.952996,-81.086835,(912) 352-0101
K000220,"805 Gloucester Street, #304 Brunswick, Georgia 31520",31.149854,-81.492549,(912) 265-9010
K000220,"PO Box 40 Baxley, Georgia 31515",31.737837,-82.312578,(912) 367-7403
K000220,"401 North Patterson Street, Second Floor, Room 215 Valdosta, Georgia 31601",30.831890,-83.289209,(229) 247-9188
K000378,"2701 Black Road, Suite 201 Joliet, Illinois 60435",41.536646,-88.148136,(815) 729-2308
K000360,"230 South Dearborn, Suite 3900 Chicago, Illinois 60604",41.879079,-87.629330,(312) 886-3506
K000360,"607 East Adams, Suite 1520 Springfield, Illinois 62701",39.800560,-89.647663,(217) 492-5089
K000369,"325 McGill Avenue, Suite 500 Concord, North Carolina 28027",35.415943,-80.605117,(704) 786-1612
K000369,"230 East Franklin Street Rockingham, North Carolina 28379",34.938306,-79.772620,(910) 997-2070
K000369,"6257 Raeford Road, Suite 2 Fayetteville, North Carolina 28304",35.043846,-78.984436,(910) 920-2070
K000363,"101 West Burnsville Parkway, Suite 201 Burnsville, Minnesota 55337",44.771896,-93.279138,(952) 808-1213
K000367,"1200 Washington Avenue South, Suite 250 Minneapolis, Minnesota 55415",44.974858,-93.251610,(612) 727-5220
K000367,"1134 7th Street, NW Rochester, Minnesota 55901",44.031506,-92.479647,(507) 288-5321
K000367,"121 4th Street South Moorhead, Minnesota 56560",46.873538,-96.773898,(218) 287-2219
K000367,"820 9th Street North, Olcott Plaza, Suite 105 Virginia, Minnesota 55792",47.532960,-92.539551,(218) 741-9690
K000305,"310 West Wisconsin Avenue, Suite 950 Milwaukee, Wisconsin 53203",43.038808,-87.914817,(414) 297-4451
K000305,"14 West Mifflin Street, Suite 207 Madison, Wisconsin 53703",43.075353,-89.385464,(608) 264-5338
K000305,"402 Graham Avenue, Suite 206 Eau Claire, Wisconsin 54701",44.809721,-91.499401,(715) 832-8424
K000305,"4321 West College Avenue, Suite 370 Appleton, Wisconsin 54914",44.261877,-88.470098,(920) 738-1640
K000305,"205 5th Avenue South, Room 216 La Crosse, Wisconsin 54601",43.810883,-91.250141,(608) 796-0045
K000336,"14400 Detroit Avenue Lakewood, Ohio 44107",41.485392,-81.794679,(216) 228-8850
K000336,"Parmatown Mall, 7904 Day Drive Parma, Ohio 44129",41.395500,-81.735259,(440) 845-2707
K000352,"2200 East Camelback, Suite 120 Phoenix, Arizona 85016-1891",33.509352,-112.034362,(602) 840-1891
K000352,"6840 North Oracle Road, Suite 150 Tucson, Arizona 85704",32.331159,-110.976730,(520) 575-8633
L000573,"1115 Albany Street Caldwell, Idaho 83605",43.665140,-116.682356,(208) 454-5518
L000573,"1250 Ironood Drive, #243 Coeur d'Alene, Idaho 83814",47.697353,-116.804161,(208) 667-0127
L000573,"310 Main Street Lewiston, Idaho 83501",46.421582,-117.029155,(208) 743-1388
L000573,"33 East Broadway Avenue Meridian, Idaho 83642",43.610125,-116.392785,(208) 888-3188
L000564,"1271 Kelly Johnson Boulevard, Suite 110 Colorado Springs, Colorado 80920",38.945382,-104.807230,(719) 520-0055
L000564,"Buena Vista Office: 415 Main Street Buena Vista, Colorado 81211",38.846919,-106.141069,(719) 520-0055
L000567,"425 North Avenue East Westfield, New Jersey 07090",40.651189,-74.340712,(908) 518-7733
L000567,"23 Royal Road, Suite 101 Flemington, New Jersey 08822",40.510487,-74.843899,(908) 788-6900
L000550,"707 Florida Street, #326 Baton Rouge, Louisiana 70801",30.449514,-91.183167,(225) 389-0395
L000550,"500 Poydras Street, #1005 New Orleans, Louisiana 70130",29.948954,-90.068256,(504) 589-2427
L000550,"300 Fannin Street, #2240 Shreveport, Louisiana 71101-3086",32.515833,-93.749520,(318) 676-3085
L000550,"Hibernia Tower, One Lakeshore Drive, #1260 Lake Charles, Louisiana 70629",30.230100,-93.219069,(337) 436-6650
L000574,"423 Lafayette Street, Suite 107 Houma, Louisiana 70360",29.595342,-90.724461,(985) 879-2300
L000574,"301 East St. Peter Street, Suite 102 New Iberia, Louisiana 70560",30.003351,-91.817698,(337) 359-9080
L000559,"300 Centerville Road, Suite 200 S Warwick, Rhode Island 02886",41.698591,-71.461686,(401) 732-9400
L000575,"1015 North Broadway, Suite 310 Oklahoma City, Oklahoma 73102",35.477317,-97.514180,(405) 234-9900
L000560,"2930 Wetmore Avenue, Suite 9F Everett, Washington 98201",47.978787,-122.207227,(425) 252-3188
L000560,"119 North Commercial Street, Suite 1350 Bellingham, Washington 98225",48.752144,-122.478117,(360) 733-4500
L000557,"221 Main Street, 2nd Floor Hartford, Connecticut 06106",41.758797,-72.675336,(860) 278-8888
L000111,"1421 South Bell Avenue, Suite 108A Ames, Iowa 50010",42.010363,-93.575318,(515) 232-2885
L000111,"1426 Central Avenue, Suite A Ft. Dodge, Iowa 50501",42.506154,-94.178900,(515) 573-2738
L000111,"812 Highway 18 East, P.O. Box 532 Clear Lake, Iowa 50428",43.146580,-93.354699,(641) 357-5225
L000553,"One Victoria Place, #320 Painesville, Ohio 44077",41.724870,-81.243218,(440) 352-3939
L000553,"10075 Ravenna Road Twinsburg, Ohio 44087",41.318039,-81.448363,(330) 425-9291
L000566,"11 East Main Street Norwalk, Ohio 44857",41.242573,-82.615130,(419) 668-0206
L000566,"101 Clinton Street, Suite 1200 Defiance, Ohio 43512",41.288773,-84.361039,(419) 782-1996
L000566,"1045 North Main Street, Suite 6 Bowling Green, Ohio 43402-1361",41.389116,-83.650555,(419) 354-8700
L000123,"1 Gateway Center, 23rd Floor Newark, New Jersey 07102",40.735431,-74.164278,(973) 639-8700
L000123,"One Port Center, 2 Riverside Drive, Suite 505 Camden, New Jersey 08101",39.945255,-75.119129,(856) 338-8922
L000174,"199 Main Street, 4th Floor Burlington, Vermont 05401",44.475942,-73.211690,(802) 863-2525
L000174,"P.O. Box 933, 87 State Street, Room 338 Montpelier, Vermont 05602",44.260300,-72.576264,(802) 229-0569
L000551,"1301 Clay Street, Suite 1000N Oakland, California 94612",37.804594,-122.274044,(510) 763-0370
L000577,"Salt Lake City Office: 125 South State, Suite 4225 Salt Lake City, Utah 84138",40.756830,-111.888229,(801) 524-5933
L000577,"324 25th Street, Suite 1410 Ogden, Utah 84401",41.220698,-111.972624,(801) 625-5676
L000577,"196 East Tabernacle, Suite 21 St. George, Utah 84770",37.108156,-113.579284,(435) 628-5514
L000263,"27085 Gratiot Avenue Roseville, Michigan 48066",42.495484,-82.938009,(586) 498-7122
L000261,"477 Michigan Avenue, Suite 1860 Detroit, Michigan 48226",42.331666,-83.053824,(313) 226-6020
L000261,"515 North Washington Street, Suite 402 Saginaw, Michigan 48607",43.438131,-83.937322,(989) 754-2494
L000261,"124 West Allegan, Suite 1810 Lansing, Michigan 48933",42.732591,-84.552743,(517) 377-1508
L000261,"110 Michigan Street, NW, Room 720 Grand Rapids, Michigan 49503",42.970410,-85.670481,(616) 456-2531
L000261,"30500 Van Dyke Avenue, #206 Warren, Michigan 48093",42.517775,-83.028771,(586) 573-9145
L000261,"524 Ludington Street, Suite LL-103 Escanaba, Michigan 49829",45.745728,-87.054091,(906) 789-0052
L000261,"107 Cass Street, Suite E Traverse City, Michigan 49684-2602",44.763896,-85.621062,(231) 947-9569
L000274,"1150 Brookside Avenue, Suite J-5 Redlands, California 92373",34.049026,-117.197241,(909) 862-6030
L000287,"100 Peachtree Street, NW, Suite 1920 Atlanta, Georgia 30303",33.756349,-84.388441,(404) 659-0116
L000304,"1 Constitution Plaza, 7th Floor Hartford, Connecticut 06103",41.765683,-72.669524,(860) 549-8463
L000563,"6245 South Archer Avenue Chicago, Illinois 60638",41.793585,-87.776237,(312) 886-0481
L000563,"26 South LaGrange Road, Suite 204 LaGrange, Illinois 60525",41.814595,-87.869622,(708) 352-0524
L000563,"5309 West 95th Street Oak Lawn, Illinois 60453",41.719865,-87.753443,(708) 424-0853
L000554,"5914 Main Street Mays Landing, New Jersey 08330",39.451800,-74.726520,(609) 625-5008
L000565,"125 South Dubuque Street Iowa City, Iowa 52240",41.659769,-91.533098,(319) 351-0789
L000565,"150 1st Avenue, NE, Suite 375 Cedar Rapids, Iowa 52401",41.978428,-91.669278,(319) 364-2288
L000397,"635 North 1st Street, Suite B San Jose, California 95112",37.347478,-121.899086,(408) 271-8700
L000576,"3232 East Ridgeview Street Springfield, Missouri 65804",37.159351,-93.229871,(417) 889-1800
L000576,"2727 East 32nd Street, Suite 2 Joplin, Missouri 64804",37.054848,-94.482387,(417) 781-1041
L000480,"222 Mamaroneck Avenue, #310 White Plains, New York 10605",41.027186,-73.764361,(914) 428-1707
L000491,"2222 West 12th Street Stillwater, Oklahoma 74074",36.108591,-97.086096,(405) 624-6407
L000491,"10952 Northwest Expressway, Suite B Yukon, Oklahoma 73099",35.594147,-97.721232,(405) 373-1958
L000491,"2728 Williams Avenue, Suite F Woodward, Oklahoma 73801",36.418502,-99.386033,(580) 256-5752
L000569,"3809 South Providence Road, Suite A Columbia, Missouri 65203",38.909029,-92.335434,(573) 443-1041
L000569,"201 North 3rd Street, Suite 120 Hannibal, Missouri 63401",39.710095,-91.357505,(573) 231-1012
L000569,"516 Jefferson Street Washington, Missouri 63090",38.556328,-91.013221,(636) 239-2276
L000504,"1180 Market Tower, 10 West Market Street Indianapolis, Indiana 46204",39.781278,-86.137557,(317) 226-5555
L000504,"6384 A West Jefferson Boulevard Ft. Wayne, Indiana 46804",41.056877,-85.223325,(260) 422-1505
L000504,"175 West Lincolnway, Suite G1 Valparaiso, Indiana 46383",41.467734,-87.063138,(219) 548-8035
L000504,"101 NW Martin Luther King, Jr. Boulevard, Room 122 Evansville, Indiana 47708",37.974160,-87.568576,(812) 465-6313
L000570,"811 St. Michaels Drive, Suite 104 Santa Fe, New Mexico 87505",35.659535,-105.962184,(505) 984-8950
L000570,"3200 Civic Center NE, Suite 330 Rio Rancho, New Mexico 87144",35.311366,-106.685311,(505) 994-0499
L000570,"800 Municipal Drive Farmington, New Mexico 87401",36.737013,-108.218636,(505) 324-1005
L000570,"110 West Aztec Avenue Gallup, New Mexico 87301",35.526617,-108.741020,(505) 863-0582
L000570,"903 University Avenue Las Vegas, New Mexico 87701",35.594396,-105.219193,(505) 454-3038
L000570,"404 West Route 66 Boulevard Tucumcari, New Mexico 88401",35.171810,-103.726435,(575) 461-3029
L000571,"2120 Capitol Avenue, Suite 2015 Cheyenne, Wyoming 82001",41.137379,-104.818382,(307) 772-2595
L000571,"100 East B Street, Suite 4003 Casper, Wyoming 82602",42.851996,-106.325099,(307) 261-6595
L000571,"404 ""N"" Street, Suite 204 Rock Springs, Wyoming 82901",41.592421,-109.217844,(307) 362-4095
L000571,"45 East Loucks, Suite 300F Sheridan, Wyoming 82801",44.797243,-106.955280,(307) 673-4608
L000517,"2339 Gold Meadow Way, Suite 220 Gold River, California 95670",38.623410,-121.262967,(916) 859-9906
L000562,"88 Black Falcon Avenue, Suite 340 Boston, Massachusetts 02210",42.343979,-71.028518,(617) 428-2000
L000562,"155 West Elm Street, Suite 200 Brockton, Massachusetts 02301",42.081931,-71.025293,(508) 586-5555
M001155,"804 Nicholas Parkway East, Suite 1 Cape Coral, Florida 33990",26.629690,-81.958508,(239) 573-5837
M001155,"3299 East Tamiami Trail, Suite 105 Naples, Florida 34112",26.127185,-81.766589,(239) 252-6225
M000087,"1651 Third Avenue, #311 New York, New York 10128",40.782881,-73.951002,(212) 860-0606
M000087,"21-77 31 Street Astoria, New York 11105",40.776642,-73.910055,(718) 932-1804
M001183,"300 Virginia Street East, Unit 2630 Charleston, West Virginia 25301",38.352461,-81.639762,(304) 342-5855
M001183,"217 West King Street, Room 238 Martinsburg, West Virginia 25401",39.456536,-77.965479,(304) 264-4626
M001138,"415 South Mulford Road Rockford, Illinois 61108",42.264374,-88.999667,(815) 394-1231
M001138,"101 North Virginia Street, Suite 170 Crystal Lake, Illinois 60014",42.243811,-88.342141,(815) 356-9800
M001158,"9901 East Valley Ranch Parkway, Suite 3035 Irving, Texas 75063",32.940273,-96.950212,(972) 556-0162
M001179,"181 West Tioga Street, Suite 2 Tunkhannock, Pennsylvania 18657",41.543584,-75.961921,(570) 836-8020
M000133,"5 High Street, #101 Medford, Massachusetts 02155",42.418389,-71.110205,(781) 396-2900
M000133,"188 Concord Street, Suite 102 Framingham, Massachusetts 01702",42.279929,-71.416275,(508) 875-2900
M001142,"240 East Morris Avenue, #235 South Salt Lake, Utah 84115",40.717842,-111.884246,(801) 486-1236
M001142,"321 North Mall Drive, #E 101B St. George, Utah 84790",37.073245,-113.562165,(435) 627-0880
M001142,"120 East Main Street Price, Utah 84501",39.599542,-110.808655,(435) 636-3722
M001163,"501 I Street, Suite 12-600 Sacramento, California 95814-7305",38.582950,-121.498791,(916) 498-5600
M000303,"5353 North 16th Street, Suite 105 Phoenix, Arizona 85016",33.515574,-112.047521,(602) 952-2410
M000303,"122 North Cortez Street, Suite 108 Prescott, Arizona 86301",34.542441,-112.468688,(928) 445-0833
M000303,"4703 South Lakeshore Drive, Suite 1 Tempe, Arizona 85282",33.380374,-111.921262,(480) 897-6289
M000303,"407 West Congress Street, Suite 103 Tucson, Arizona 85701",32.221225,-110.977133,(520) 670-6334
M000309,"300 Garden City Plaza, Suite 200 Garden City, New York 11530",40.737057,-73.615602,(516) 739-3008
M001165,"4100 Empire Drive, Suite 150 Bakersfield, California 93309",35.374544,-119.046720,(661) 327-3611
M001165,"5805 Capistrano Avenue, Suite C Atascadero, California 93422-7218",35.490391,-120.663977,(805) 461-1034
M001170,"4141 Pennsylvania, Suite 101 Kansas City, Missouri 64111",39.051824,-94.590631,(816) 421-1639
M001170,"555 Independence, Room 1600 Cape Girardeau, Missouri 63703",37.303993,-89.524815,(573) 651-0964
M001170,"5850 A Delmar Boulevard St. Louis, Missouri 63112",38.654333,-90.288952,(314) 367-1364
M001170,"915 East Ash Street Columbia, Missouri 65201",38.953588,-92.327249,(573) 442-7130
